id	uline行业号	uline行业名	状态	阿里新行业号	阿里新行业名	微信行业号	微信行业名	京东新行业号	京东新行业名
543	161215010100543	个体工商户-生活/家居-数码家电/办公设备-专业摄影器材	1	2015062600002758	购物	319	个体工商户-生活/家居-数码家电/办公设备	011006	本地生活服务-婚介交友/咨询服务/婚庆/汽车保养/娱乐休闲/广告设计/宠物服务/衣物保养/维修服务 
544	161215010100544	个体工商户-生活/家居-数码家电/办公设备-计算机/服务器	1	2015062600002758	购物	319	个体工商户-生活/家居-数码家电/办公设备	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
545	161215010100545	个体工商户-生活/家居-数码家电/办公设备-打字/打印/扫描	1	2015062600002758	购物	319	个体工商户-生活/家居-数码家电/办公设备	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
546	161215010100546	个体工商户-生活/家居-数码家电/办公设备-家用电器	1	2015062600002758	购物	319	个体工商户-生活/家居-数码家电/办公设备	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
547	161215010100547	个体工商户-生活/家居-家居家纺-草坪和花园用品	1	2015062600002758	购物	293	个体工商户-生活/家居-家装建材/家居家纺	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
548	161215010100548	个体工商户-生活/家居-家居家纺-地毯窗帘等家纺	1	2015062600002758	购物	293	个体工商户-生活/家居-家装建材/家居家纺	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
549	161215010100549	个体工商户-生活/家居-家居家纺-帷幕	1	2015062600002758	购物	293	个体工商户-生活/家居-家装建材/家居家纺	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
550	161215010100550	个体工商户-生活/家居-家居家纺-室内装潢壁炉	1	2015062600002758	购物	293	个体工商户-生活/家居-家装建材/家居家纺	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
551	161215010100551	个体工商户-生活/家居-家居家纺-屏风	1	2015062600002758	购物	293	个体工商户-生活/家居-家装建材/家居家纺	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
552	161215010100552	个体工商户-生活/家居-家居家纺-家庭装饰	1	2015062600002758	购物	293	个体工商户-生活/家居-家装建材/家居家纺	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
553	161215010100553	个体工商户-生活/家居-家居家纺-花木栽种用品	1	2015062600002758	购物	293	个体工商户-生活/家居-家装建材/家居家纺	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
554	161215010100554	个体工商户-生活/家居-建材-油漆	1	2015062600002758	购物	293	个体工商户-生活/家居-家装建材/家居家纺	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
555	161215010100555	个体工商户-生活/家居-建材-清漆用品	1	2015062600002758	购物	293	个体工商户-生活/家居-家装建材/家居家纺	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
556	161215010100556	个体工商户-生活/家居-建材-大型建材卖场卖场	1	2015062600002758	购物	293	个体工商户-生活/家居-家装建材/家居家纺	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
557	161215010100557	个体工商户-生活/家居-建材-木材与建材商店	1	2015062600002758	购物	293	个体工商户-生活/家居-家装建材/家居家纺	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
558	161215010100558	个体工商户-生活/家居-建材-玻璃	1	2015062600002758	购物	293	个体工商户-生活/家居-家装建材/家居家纺	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
559	161215010100559	个体工商户-生活/家居-建材-墙纸	1	2015062600002758	购物	293	个体工商户-生活/家居-家装建材/家居家纺	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
560	161215010100560	个体工商户-零售/批发-其他综合零售-特色集市	1	2015062600002758	购物	210	个体工商户-线下零售-其他综合零售	009003	零售业（线下实体店）-百货/商圈/购物中心
561	161215010100561	个体工商户-生活/家居-钟表/眼镜-眼镜店	1	2015062600002758	购物	298	个体工商户-生活/家居-钟表/眼镜	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
562	161215010100562	个体工商户-零售/批发-其他综合零售-菜市场	1	2015062600002758	购物	210	个体工商户-线下零售-其他综合零售	009003	零售业（线下实体店）-百货/商圈/购物中心
563	161215010100563	个体工商户-生活/家居-计生用品-计生用品	1	2015062600002758	购物	123	个体工商户-生活/家居-计生用品	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
564	161215010100564	个体工商户-生活/家居-报刊/音像/书籍-音像制品租售	1	2015062600002758	购物	323	个体工商户-生活/家居-书籍/音像/文具/乐器	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
565	161215010100565	个体工商户-生活/家居-报刊/音像/书籍-音像制品/书籍	1	2015062600002758	购物	323	个体工商户-生活/家居-书籍/音像/文具/乐器	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
566	161215010100566	个体工商户-生活/家居-报刊/音像/书籍-书籍	1	2015062600002758	购物	323	个体工商户-生活/家居-书籍/音像/文具/乐器	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
567	161215010100567	个体工商户-生活/家居-报刊/音像/书籍-报纸杂志	1	2015062600002758	购物	323	个体工商户-生活/家居-书籍/音像/文具/乐器	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
568	161215010100568	个体工商户-零售/批发-烟花爆竹-烟花爆竹	1	2015062600002758	购物	210	个体工商户-线下零售-其他综合零售	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
569	161215010100569	个体工商户-零售/批发-其他综合零售-国外代购及免税店	1	2015062600002758	购物	210	个体工商户-线下零售-其他综合零售	009003	零售业（线下实体店）-百货/商圈/购物中心
570	161215010100570	个体工商户-生活/咨询服务-咨询/法律咨询/金融咨询-咨询/法律咨询/金融咨询	1	2015063000020189	生活服务	143	个体工商户-生活/咨询服务-咨询/法律咨询/金融咨询等	011006	本地生活服务-婚介交友/咨询服务/婚庆/汽车保养/娱乐休闲/广告设计/宠物服务/衣物保养/维修服务 
571	161215010100571	个体工商户-生活/咨询服务-家政/维修服务-洗车	1	2016062900190124	爱车	320	个体工商户-生活/咨询服务-家政/维修服务	011006	本地生活服务-婚介交友/咨询服务/婚庆/汽车保养/娱乐休闲/广告设计/宠物服务/衣物保养/维修服务 
572	161215010100572	个体工商户-生活/咨询服务-家政/维修服务-拖车	1	2016062900190124	爱车	320	个体工商户-生活/咨询服务-家政/维修服务	011006	本地生活服务-婚介交友/咨询服务/婚庆/汽车保养/娱乐休闲/广告设计/宠物服务/衣物保养/维修服务 
573	161215010100573	个体工商户-生活/咨询服务-家政/维修服务-维修	1	2016062900190124	爱车	320	个体工商户-生活/咨询服务-家政/维修服务	011006	本地生活服务-婚介交友/咨询服务/婚庆/汽车保养/娱乐休闲/广告设计/宠物服务/衣物保养/维修服务 
574	161215010100574	个体工商户-生活/咨询服务-家政/维修服务-保养	1	2016062900190124	爱车	320	个体工商户-生活/咨询服务-家政/维修服务	011006	本地生活服务-婚介交友/咨询服务/婚庆/汽车保养/娱乐休闲/广告设计/宠物服务/衣物保养/维修服务 
575	161215010100575	个体工商户-生活/咨询服务-家政/维修服务-汽车美容	1	2016062900190124	爱车	320	个体工商户-生活/咨询服务-家政/维修服务	011006	本地生活服务-婚介交友/咨询服务/婚庆/汽车保养/娱乐休闲/广告设计/宠物服务/衣物保养/维修服务 
576	161215010100576	个体工商户-教育/培训-教育/培训/考试缴费/学费-职业技术培训	1	2016042200000148	教育培训	147	个体工商户-教育/培训-教育/培训/考试缴费/学费	016001	文化教育-教育机构
577	161215010100577	个体工商户-教育/培训-教育/培训/考试缴费/学费-外语	1	2016042200000148	教育培训	147	个体工商户-教育/培训-教育/培训/考试缴费/学费	016001	文化教育-教育机构
578	161215010100578	个体工商户-教育/培训-教育/培训/考试缴费/学费-音乐	1	2016042200000148	教育培训	147	个体工商户-教育/培训-教育/培训/考试缴费/学费	016001	文化教育-教育机构
579	161215010100579	个体工商户-教育/培训-教育/培训/考试缴费/学费-升学辅导	1	2016042200000148	教育培训	147	个体工商户-教育/培训-教育/培训/考试缴费/学费	016001	文化教育-教育机构
580	161215010100580	个体工商户-教育/培训-教育/培训/考试缴费/学费-体育	1	2016042200000148	教育培训	147	个体工商户-教育/培训-教育/培训/考试缴费/学费	016001	文化教育-教育机构
581	161215010100581	个体工商户-教育/培训-教育/培训/考试缴费/学费-美术	1	2016042200000148	教育培训	147	个体工商户-教育/培训-教育/培训/考试缴费/学费	016001	文化教育-教育机构
582	161215010100582	个体工商户-教育/培训-教育/培训/考试缴费/学费-留学	1	2016042200000148	教育培训	147	个体工商户-教育/培训-教育/培训/考试缴费/学费	016001	文化教育-教育机构
583	161215010100583	个体工商户-教育/培训-教育/培训/考试缴费/学费-驾校	1	2016042200000148	教育培训	147	个体工商户-教育/培训-教育/培训/考试缴费/学费	016001	文化教育-教育机构
584	161215010100584	个体工商户-教育/培训-教育/培训/考试缴费/学费-兴趣生活	1	2016042200000148	教育培训	147	个体工商户-教育/培训-教育/培训/考试缴费/学费	016001	文化教育-教育机构
585	161215010100585	个体工商户-教育/培训-教育/培训/考试缴费/学费-成人教育/函授	1	2016042200000148	教育培训	147	个体工商户-教育/培训-教育/培训/考试缴费/学费	016001	文化教育-教育机构
586	161215010100586	个体工商户-教育/培训-教育/培训/考试缴费/学费-商业/文秘学校	1	2016042200000148	教育培训	147	个体工商户-教育/培训-教育/培训/考试缴费/学费	016001	文化教育-教育机构
587	161215010100587	个体工商户-医疗-私立/民营医院/诊所-社区医院	1	2016062900190296	医疗健康	230	个体工商户-医疗-私立/民营医院/诊所	014001	医疗-医疗机构
588	161215010100588	个体工商户-医疗-私立/民营医院/诊所-正骨医生	1	2016062900190296	医疗健康	230	个体工商户-医疗-私立/民营医院/诊所	014001	医疗-医疗机构
589	161215010100589	个体工商户-医疗-私立/民营医院/诊所-按摩医生	1	2016062900190296	医疗健康	230	个体工商户-医疗-私立/民营医院/诊所	014001	医疗-医疗机构
590	161215010100590	个体工商户-医疗-私立/民营医院/诊所-眼科医疗服务	1	2016062900190296	医疗健康	230	个体工商户-医疗-私立/民营医院/诊所	014001	医疗-医疗机构
591	161215010100591	个体工商户-医疗-私立/民营医院/诊所-手足病医疗服务	1	2016062900190296	医疗健康	230	个体工商户-医疗-私立/民营医院/诊所	014001	医疗-医疗机构
592	161215010100592	个体工商户-医疗-私立/民营医院/诊所-护理/照料服务	1	2016062900190296	医疗健康	230	个体工商户-医疗-私立/民营医院/诊所	014001	医疗-医疗机构
593	161215010100593	个体工商户-医疗-私立/民营医院/诊所-中医	1	2016062900190296	医疗健康	230	个体工商户-医疗-私立/民营医院/诊所	014001	医疗-医疗机构
594	161215010100594	个体工商户-医疗-私立/民营医院/诊所-齿科	1	2016062900190296	医疗健康	230	个体工商户-医疗-私立/民营医院/诊所	014001	医疗-医疗机构
595	161215010100595	个体工商户-医疗-私立/民营医院/诊所-药店	1	2016062900190296	医疗健康	230	个体工商户-医疗-私立/民营医院/诊所	014001	医疗-医疗机构
596	161215010100596	个体工商户-医疗-私立/民营医院/诊所-急救服务	1	2016062900190296	医疗健康	230	个体工商户-医疗-私立/民营医院/诊所	014001	医疗-医疗机构
597	161215010100597	个体工商户-医疗-私立/民营医院/诊所-妇幼医院	1	2016062900190296	医疗健康	230	个体工商户-医疗-私立/民营医院/诊所	014001	医疗-医疗机构
598	161215010100598	个体工商户-医疗-私立/民营医院/诊所-体检中心	1	2016062900190296	医疗健康	230	个体工商户-医疗-私立/民营医院/诊所	014001	医疗-医疗机构
599	161215010100599	个体工商户-票务/旅游-旅馆/酒店/度假区-客栈单体	1	2015080600000001	航旅	301	个体工商户-票务/旅游-旅馆/酒店/度假区	007004	票务/旅游-酒店/民宿预订
600	161215010100600	个体工商户-票务/旅游-旅馆/酒店/度假区-客栈连锁	1	2015080600000001	航旅	301	个体工商户-票务/旅游-旅馆/酒店/度假区	007004	票务/旅游-酒店/民宿预订
601	161215010100601	个体工商户-票务/旅游-票务-交通票务	1	2015080600000001	航旅	308	个体工商户-票务/旅游-交通票务	007006	票务/旅游-票务
602	161215010100602	个体工商户-票务/旅游-旅馆/酒店/度假区-酒店单体	1	2015080600000001	航旅	301	个体工商户-票务/旅游-旅馆/酒店/度假区	007004	票务/旅游-酒店/民宿预订
603	161215010100603	个体工商户-票务/旅游-旅馆/酒店/度假区-酒店连锁	1	2015080600000001	航旅	301	个体工商户-票务/旅游-旅馆/酒店/度假区	007004	票务/旅游-酒店/民宿预订
604	161215010100604	个体工商户-票务/旅游-旅馆/酒店/度假区-酒店式公寓	1	2015080600000001	航旅	301	个体工商户-票务/旅游-旅馆/酒店/度假区	007004	票务/旅游-酒店/民宿预订
605	161215010100605	个体工商户-票务/旅游-旅馆/酒店/度假区-度假别墅服务	1	2015080600000001	航旅	301	个体工商户-票务/旅游-旅馆/酒店/度假区	007004	票务/旅游-酒店/民宿预订
606	161215010100606	个体工商户-票务/旅游-旅馆/酒店/度假区-运动和娱乐露营	1	2015080600000001	航旅	301	个体工商户-票务/旅游-旅馆/酒店/度假区	007004	票务/旅游-酒店/民宿预订
607	161215010100607	个体工商户-票务/旅游-旅馆/酒店/度假区-活动房车和野营	1	2015080600000001	航旅	301	个体工商户-票务/旅游-旅馆/酒店/度假区	007004	票务/旅游-酒店/民宿预订
608	161215010100608	个体工商户-零售/批发-汽车/运输工具/配件-汽车销售	1	2016062900190124	爱车	296	个体工商户-生活/家居-交通工具/配件/改装	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
609	161215010100609	个体工商户-零售/批发-汽车/运输工具/配件-二手车销售	1	2016062900190124	爱车	296	个体工商户-生活/家居-交通工具/配件/改装	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
610	161215010100610	个体工商户-零售/批发-汽车/运输工具/配件-车饰	1	2016062900190124	爱车	296	个体工商户-生活/家居-交通工具/配件/改装	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
611	161215010100611	个体工商户-零售/批发-汽车/运输工具/配件-机动车/配件批发	1	2016062900190337	专业销售/批发	296	个体工商户-生活/家居-交通工具/配件/改装	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
612	161215010100612	个体工商户-零售/批发-汽车/运输工具/配件-活动房车销售商	1	2016062900190337	专业销售/批发	296	个体工商户-生活/家居-交通工具/配件/改装	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
613	161215010100613	个体工商户-零售/批发-汽车/运输工具/配件-汽车轮胎经销	1	2016062900190337	专业销售/批发	296	个体工商户-生活/家居-交通工具/配件/改装	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
614	161215010100614	个体工商户-零售/批发-汽车/运输工具/配件-汽车零配件	1	2016062900190337	专业销售/批发	296	个体工商户-生活/家居-交通工具/配件/改装	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
615	161215010100615	个体工商户-零售/批发-汽车/运输工具/配件-船舶及配件	1	2016062900190337	专业销售/批发	210	个体工商户-线下零售-其他综合零售	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
616	161215010100616	个体工商户-零售/批发-汽车/运输工具/配件-拖车篷车娱乐用车	1	2016062900190337	专业销售/批发	296	个体工商户-生活/家居-交通工具/配件/改装	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
617	161215010100617	个体工商户-零售/批发-汽车/运输工具/配件-轨道交通设备器材	1	2016062900190337	专业销售/批发	158	个体工商户-其他-其他行业	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
618	161215010100618	个体工商户-零售/批发-汽车/运输工具/配件-飞机/配件	1	2016062900190337	专业销售/批发	158	个体工商户-其他-其他行业	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
619	161215010100619	个体工商户-零售/批发-汽车/运输工具/配件-运输搬运设备	1	2016062900190337	专业销售/批发	158	个体工商户-其他-其他行业	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
620	161215010100620	个体工商户-零售/批发-汽车/运输工具/配件-起重装卸设备	1	2016062900190337	专业销售/批发	158	个体工商户-其他-其他行业	009005	零售店（线下实体店）-家装建材/家居家纺、数码家电/办公设备、美妆/护肤、鲜花/盆栽/室内装饰品、交通工具/配件/改装、宠物/宠物食品/饲料、母婴用品/儿童玩具、服饰/箱包/饰品、户外/运动/健身器材/安防、钟表/眼镜、黄金珠宝/钻石/玉石、书籍/音像/文具/乐器/3C数码/家用电器/器械配件/户外器械/保健器械等
